PatientID,CYT_score
TCGA-AX-A2H4-01A,10.1616243150108
TCGA-AX-A2HH-01A,5.71040421348091
TCGA-AX-A2IN-01A,7.31927568124601
TCGA-AX-A3FS-01A,6.39564756667316
TCGA-AX-A3FT-01A,10.8217850962861
TCGA-AX-A3FV-01A,5.09293477930952
TCGA-AX-A3FW-01A,4.40916211881123
TCGA-AX-A3FX-01A,5.7602994182963
TCGA-AX-A3FZ-01A,2.10389705963324
TCGA-AX-A3G1-01A,8.01958071692022
TCGA-AX-A3G4-01A,4.86184237542707
TCGA-AX-A3G6-01A,5.45941213881575
TCGA-AX-A3G7-01A,5.32212498756698
TCGA-AX-A3G8-01A,5.47100599875469
TCGA-AX-A3G9-01A,5.11700465945622
TCGA-AX-A3GB-01A,7.92285681476709
TCGA-AX-A3GI-01A,3.25330719605067
TCGA-AY-5543-01A,6.63317854069837
TCGA-AY-6196-01A,8.84071318804557
TCGA-AY-6197-01A,6.9775265547894
TCGA-AY-6386-01A,5.99183300882256
TCGA-AY-A54L-01A,5.12117487788023
TCGA-AY-A69D-01A,4.84668917251976
TCGA-AY-A71X-01A,4.22013962864996
TCGA-AY-A8YK-01A,5.10310425809779
TCGA-AZ-4315-01A,7.18311676392822
TCGA-AZ-4323-01A,7.96025523013569
TCGA-AZ-4614-01A,6.58933798879562
TCGA-AZ-4615-01A,9.08773193283868
TCGA-AZ-4616-01A,7.70630439305317
TCGA-AZ-4682-01B,6.46353309480801
TCGA-AZ-5403-01A,4.59684035495678
TCGA-AZ-5407-01A,6.83275157632282
TCGA-AZ-6598-01A,9.07383561565349
TCGA-AZ-6599-01A,5.87951184030822
TCGA-AZ-6600-01A,6.05716124379763
TCGA-AZ-6603-01A,6.60862251422464
TCGA-AZ-6605-01A,6.84719111513826
TCGA-AZ-6606-01A,6.23056181434077
TCGA-AZ-6607-01A,7.89530224269774
TCGA-B0-4698-01A,10.0433465972777
TCGA-B0-4700-01A,10.6450945299647
TCGA-B0-4706-01A,9.86308159633611
TCGA-B0-4710-01A,8.56866721693492
TCGA-B0-4712-01A,9.15417856902327
TCGA-B0-4810-01A,10.0384389149247
TCGA-B0-4811-01A,8.07744367798908
TCGA-B0-4815-01A,10.3306652756391
TCGA-B0-4816-01A,8.58442790828465
TCGA-B0-4818-01A,9.23960788214604
TCGA-B0-4821-01A,9.34400594763691
TCGA-B0-4823-01A,8.9632060469178
TCGA-B0-4827-01A,8.86487978140419
TCGA-B0-4842-01A,8.89271497487953
TCGA-B0-4852-01A,8.3501160639277
TCGA-B0-4945-01A,7.24311224050857
TCGA-B0-5075-01A,8.57814335089736
TCGA-B0-5077-01A,8.33494748509878
TCGA-B0-5080-01A,8.46803799948398
TCGA-B0-5081-01A,10.1385436347801
TCGA-B0-5083-01A,8.33641664025818
TCGA-B0-5084-01A,6.76740948801486
TCGA-B0-5085-01A,8.77096080486249
TCGA-B0-5088-01A,9.06859758702297
TCGA-B0-5092-01A,10.7702862886842
TCGA-B0-5094-01A,8.07767948172397
TCGA-B0-5095-01A,8.45628475962246
TCGA-B0-5096-01A,7.28453050268748
TCGA-B0-5097-01A,7.81292806127727
TCGA-B0-5098-01A,4.97458505328845
TCGA-B0-5099-01A,6.33988605963408
TCGA-B0-5100-01A,7.60484439418388
TCGA-B0-5102-01A,7.94844283136409
TCGA-B0-5104-01A,7.30312296467953
TCGA-B0-5106-01A,8.97411988796355
TCGA-B0-5107-01A,8.88267577051545
TCGA-B0-5108-01A,9.42511301634005
TCGA-B0-5109-01A,10.0003701773907
TCGA-B0-5110-01A,7.80915738779064
TCGA-B0-5113-01A,8.35108327566316
TCGA-B0-5115-01A,8.12280009155047
TCGA-B0-5116-01A,7.45675335607089
TCGA-B0-5117-01A,6.26156696251724
TCGA-B0-5119-01A,9.08860460247519
TCGA-B0-5120-01A,7.54651586165777
TCGA-B0-5121-01A,9.64018314310934
TCGA-B0-5399-01A,8.75603783979403
TCGA-B0-5400-01A,8.92234812154283
TCGA-B0-5402-01A,8.27105910439505
TCGA-B0-5690-01A,8.36803864091867
TCGA-B0-5691-01A,7.74941343465685
TCGA-B0-5692-01A,10.9286343388842
TCGA-B0-5693-01A,6.8556111593074
TCGA-B0-5694-01A,8.7434350640089
TCGA-B0-5695-01A,8.30697624566087
TCGA-B0-5696-01A,7.87228796742341
TCGA-B0-5697-01A,9.79181092478567
TCGA-B0-5698-01A,8.13068384024341
TCGA-B0-5699-01A,8.37734307453296
TCGA-B0-5700-01A,7.89733786930421
TCGA-B0-5701-01A,8.27827258820657
TCGA-B0-5702-01A,8.4169351760765
TCGA-B0-5703-01A,9.97551452834187
TCGA-B0-5705-01A,8.58827334518091
TCGA-B0-5706-01A,9.77561616487692
TCGA-B0-5707-01A,6.11918264609977
TCGA-B0-5709-01A,9.2396877475601
TCGA-B0-5710-01A,8.3863469914728
TCGA-B0-5711-01A,8.72584417569809
TCGA-B0-5712-01A,7.70581071209291
TCGA-B0-5713-01A,8.61998324382223
TCGA-B0-5812-01A,8.79743290333804
TCGA-B1-5398-01A,9.16351301413503
TCGA-B1-7332-01A,5.96778223565996
TCGA-B1-A47M-01A,6.43584593080413
TCGA-B1-A47N-01A,6.9548493975786
TCGA-B1-A654-01A,5.25117554432375
TCGA-B1-A655-01A,5.48580207791054
TCGA-B1-A656-01A,8.57423266268569
TCGA-B1-A657-01A,7.14425595609862
TCGA-B2-3923-01A,6.16034983609155
TCGA-B2-4098-01A,6.64631040055086
TCGA-B2-4099-01A,9.19259532262335
TCGA-B2-4101-01A,9.47018409650362
TCGA-B2-4102-01A,8.30997074270259
TCGA-B2-5633-01A,8.41513028390802
TCGA-B2-5635-01A,8.99264325948566
TCGA-B2-5639-01A,7.45046251669527
TCGA-B2-5641-01A,9.94180067790294
TCGA-B2-A4SR-01A,8.45170344968638
TCGA-B3-3925-01A,5.73162535113589
TCGA-B3-3926-01A,6.06266892906133
TCGA-B3-4103-01A,5.26921077021307
TCGA-B3-4104-01A,4.49801144290392
TCGA-B3-8121-01A,7.86630521750715
TCGA-B3-A6W5-01A,5.75889617603058
TCGA-B4-5377-01A,8.3066120214779
TCGA-B4-5832-01A,6.48220265952576
TCGA-B4-5834-01A,8.05533356707868
TCGA-B4-5835-01A,7.37796418793582
TCGA-B4-5836-01A,9.24045183911822
TCGA-B4-5838-01A,7.32733657187669
TCGA-B4-5843-01A,6.9222368171215
TCGA-B4-5844-01A,7.82141401431363
TCGA-B5-A0JN-01A,6.03752704767769
TCGA-B5-A0JR-01A,8.03837756609122
TCGA-B5-A0K9-01A,6.26046882554808
TCGA-B5-A11R-01A,7.3360013051472
TCGA-B5-A1MS-01B,7.1632034090095
TCGA-B5-A1MW-01A,4.13510162071128
TCGA-B5-A3F9-01A,6.99953701402519
TCGA-B5-A3FA-01A,6.48080352393037
TCGA-B5-A3FB-01A,6.60018594851353
TCGA-B5-A3FC-01A,9.45577276067786
TCGA-B5-A3FD-01A,5.70171267909073
TCGA-B5-A3FH-01A,6.17871420770478
TCGA-B5-A3S1-01A,6.40287624871686
TCGA-B5-A5OC-01A,9.41834163601073
TCGA-B5-A5OD-01A,6.47061866292856
TCGA-B5-A5OE-01A,4.8210695029497
TCGA-B6-A0I1-01A,3.13043347623086
TCGA-B6-A0I2-01A,9.83713747348443
TCGA-B6-A0I5-01A,5.84586281761452
TCGA-B6-A0I8-01A,3.67889276020043
TCGA-B6-A0I9-01A,5.41743054472111
TCGA-B6-A0IA-01A,3.33413250263137
TCGA-B6-A0IB-01A,3.60200368544331
TCGA-B6-A0IC-01A,2.21118475410108
TCGA-B6-A0IE-01A,5.19817548671475
TCGA-B6-A0IG-01A,5.07064105849702
TCGA-B6-A0IH-01A,7.88579082154599
TCGA-B6-A0IJ-01A,7.517214236188
TCGA-B6-A0IK-01A,6.00357825958211
TCGA-B6-A0IM-01A,5.02766357015937
TCGA-B6-A0IN-01A,7.14888871575791
TCGA-B6-A0IO-01A,5.67722576122099
TCGA-B6-A0IP-01A,6.1055774974014
TCGA-B6-A0IQ-01A,6.53682885841648
TCGA-B6-A0RE-01A,4.74550331413455
TCGA-B6-A0RG-01A,3.44965941099976
TCGA-B6-A0RH-01A,5.49366313355701
TCGA-B6-A0RI-01A,3.91784103330992
TCGA-B6-A0RL-01A,0.677511104746211
TCGA-B6-A0RM-01A,5.12149500444415
TCGA-B6-A0RN-01A,4.50138536874584
TCGA-B6-A0RO-01A,4.89300310737213
TCGA-B6-A0RP-01A,6.46100399058095
TCGA-B6-A0RQ-01A,4.70579286020017
TCGA-B6-A0RS-01A,6.98620384146468
TCGA-B6-A0RT-01A,10.1184502422718
TCGA-B6-A0RU-01A,4.99517092601946
TCGA-B6-A0RV-01A,6.87508205877209
TCGA-B6-A0WS-01A,7.60188836858296
TCGA-B6-A0WT-01A,4.35804946387211
TCGA-B6-A0WV-01A,2.84524515745826
TCGA-B6-A0WW-01A,4.46935212651422
TCGA-B6-A0WX-01A,6.68366212058285
TCGA-B6-A0WY-01A,5.93811370249566
TCGA-B6-A0WZ-01A,4.65100867815652
TCGA-B6-A0X0-01A,4.67375796995079
TCGA-B6-A0X1-01A,8.01542401549738
TCGA-B6-A0X4-01A,0.751295950366273
TCGA-B6-A0X5-01A,3.07109853378056
TCGA-B6-A0X7-01A,4.97966865849495
TCGA-B6-A1KC-01B,3.88539233401817
TCGA-B6-A1KF-01A,3.01081563719348
TCGA-B6-A1KI-01A,4.57932183690621
TCGA-B6-A1KN-01A,5.85440022073965
TCGA-B6-A2IU-01A,4.52357376969939
TCGA-B6-A401-01A,6.4762266111224
TCGA-B6-A409-01A,5.67801382411756
TCGA-B6-A40B-01A,4.68720470575946
TCGA-B6-A40C-01A,6.14086637129049
TCGA-B7-5816-01A,9.42819838617558
TCGA-B7-5818-01A,8.70602996770516
TCGA-B7-A5TI-01A,6.99041675876959
TCGA-B7-A5TJ-01A,4.53037928961154
TCGA-B7-A5TK-01A,11.0137697207685
TCGA-B7-A5TN-01A,6.28050780286843
TCGA-B8-4143-01A,10.0053787029304
TCGA-B8-4146-01B,8.44689824263681
TCGA-B8-4148-01A,10.0238915643952
TCGA-B8-4151-01A,7.08171657728391
TCGA-B8-4153-01B,8.27827357171156
TCGA-B8-4154-01A,9.86873969094422
TCGA-B8-4619-01A,5.54904787165816
TCGA-B8-4620-01A,7.40016874858852
TCGA-B8-4621-01A,6.91319520200691
TCGA-B8-5158-01A,8.42881354609402
TCGA-B8-5159-01A,8.61707902943173
TCGA-B8-5162-01A,9.96800471224417
TCGA-B8-5163-01A,9.60262492278729
TCGA-B8-5164-01A,10.4671298236635
TCGA-B8-5165-01A,8.01136242985237
TCGA-B8-5545-01A,8.37295298912088
TCGA-B8-5549-01A,8.72649842403597
TCGA-B8-5550-01A,7.67814156266711
TCGA-B8-5551-01A,9.83727648475612
TCGA-B8-5552-01B,8.31512223593281
TCGA-B8-5553-01A,9.10740625347327
TCGA-B8-A54E-01A,6.15240045611661
TCGA-B8-A54F-01A,7.37578306456259
TCGA-B8-A54G-01A,10.8711708832197
TCGA-B8-A54H-01A,9.28263426221941
TCGA-B8-A54J-01A,9.13067139622449
TCGA-B8-A7U6-01A,7.85624183407152
TCGA-B8-A8YJ-01A,8.03000323188087
TCGA-B9-4113-01A,7.07158405760261
TCGA-B9-4114-01A,7.74356907908324
TCGA-B9-4115-01A,5.96515756875462
TCGA-B9-4116-01A,5.94877464663904
TCGA-B9-4117-01A,5.9781934511445
TCGA-B9-4617-01A,6.73955376799727
TCGA-B9-5155-01A,2.80927711789161
TCGA-B9-5156-01A,6.18905956646811
TCGA-B9-7268-01A,3.57032921336238
TCGA-B9-A44B-01A,5.43907248942343
TCGA-B9-A5W7-01A,5.84712223206487
TCGA-B9-A5W8-01A,7.78134399901334
TCGA-B9-A5W9-01A,4.99668325646152
TCGA-B9-A69E-01A,8.1853826666851
TCGA-B9-A8YH-01A,6.47768160182565
TCGA-B9-A8YI-01A,6.06885641012276
TCGA-BA-4074-01A,5.61131451587457
TCGA-BA-4076-01A,4.95073923191907
TCGA-BA-4078-01A,5.71355943118146
TCGA-BA-5149-01A,7.34616035783118
TCGA-BA-5151-01A,6.47201470768086
TCGA-BA-5152-01A,8.72130786786337
TCGA-BA-5153-01A,10.5425902438968
TCGA-BA-5555-01A,7.83142057255873
TCGA-BA-5556-01A,9.79535851927042
TCGA-BA-5557-01A,7.15652858955617
TCGA-BA-5558-01A,8.25349998774173
TCGA-BA-5559-01A,9.67276675247827
TCGA-BA-6868-01B,5.62162296408935
TCGA-BA-6869-01A,7.1107195641513
TCGA-BA-6870-01A,6.7296122846252
TCGA-BA-6871-01A,9.46432954986129
TCGA-BA-6872-01A,5.84529927670997
TCGA-BA-6873-01A,8.24272256785603
TCGA-BA-7269-01A,6.82852236986766
TCGA-BA-A4IF-01A,7.1718844514262
TCGA-BA-A4IG-01A,7.37325181205379
TCGA-BA-A4IH-01A,7.63525393325763
TCGA-BA-A4II-01A,7.1557143532755
TCGA-BA-A6D8-01A,6.61294942342439
TCGA-BA-A6DA-01A,6.4216189318382
TCGA-BA-A6DB-01A,8.91658282188523
TCGA-BA-A6DD-01A,8.67661919624199
TCGA-BA-A6DE-01A,7.34963699836424
TCGA-BA-A6DG-01A,7.04208029455523
TCGA-BA-A6DI-01A,5.97875404418178
TCGA-BA-A6DJ-01A,9.58466582550155
TCGA-BA-A6DL-01A,6.97143104001475
TCGA-BA-A8YP-01A,3.86113600971035
TCGA-BB-4217-01A,7.82165418332011
TCGA-BB-4223-01A,8.57120691630677
TCGA-BB-4224-01A,4.36805445836465
TCGA-BB-4225-01A,9.11834409225962
TCGA-BB-4227-01A,5.36966453699906
TCGA-BB-4228-01A,6.94849380903509
TCGA-BB-7870-01A,6.91417334616536
TCGA-BB-8596-01A,6.01871326987546
TCGA-BB-8601-01A,3.8885089095361
TCGA-BB-A5HU-01A,4.24761516325978
TCGA-BB-A5HY-01A,5.91205281406024
TCGA-BB-A5HZ-01A,5.00490506353946
TCGA-BB-A6UM-01A,9.11589868776355
TCGA-BB-A6UO-01A,8.02880972183051
TCGA-BC-4073-01B,8.6764693160526
TCGA-BC-A10Q-01A,5.50452688761634
TCGA-BC-A10R-01A,4.41158021715137
TCGA-BC-A10T-01A,6.63409679079776
TCGA-BC-A10U-01A,5.49948558618107
TCGA-BC-A10W-01A,5.16527490266975
TCGA-BC-A10Y-01A,7.35144745838519
TCGA-BC-A10Z-01A,3.17638132555233
TCGA-BC-A216-01A,9.34864650352942
TCGA-BC-A217-01A,7.73674826426289
TCGA-BC-A3KF-01A,5.80401015614829
TCGA-BC-A5W4-01A,4.38838526750357
TCGA-BC-A69H-01A,6.41743101970876
TCGA-BC-A8YO-01A,8.5325070081121
TCGA-BD-A2L6-01A,7.33850674144634
TCGA-BD-A3EP-01A,7.68903170360946
TCGA-BF-A1PU-01A,2.78936124552591
TCGA-BF-A1PV-01A,2.80975668620235
TCGA-BF-A1PX-01A,10.3971747395023
TCGA-BF-A1PZ-01A,6.4582322990063
TCGA-BF-A1Q0-01A,6.88364218995475
TCGA-BF-A3DJ-01A,6.5302454557706
TCGA-BF-A3DL-01A,6.01216952825897
TCGA-BF-A3DM-01A,2.88928949964163
TCGA-BF-A3DN-01A,4.79248375756256
TCGA-BF-A5EO-01A,7.03823040371307
TCGA-BF-A5EP-01A,4.86168491759653
TCGA-BF-A5EQ-01A,8.09459810065179
TCGA-BF-A5ER-01A,4.01992500336424
TCGA-BF-A5ES-01A,6.11916232064229
TCGA-BF-A9VF-01A,4.72688148316575
TCGA-BF-AAOU-01A,6.57522683779043
TCGA-BF-AAOX-01A,4.43463080024108
TCGA-BF-AAP0-06A,9.78562741121407
TCGA-BF-AAP1-01A,4.38569730319444
TCGA-BF-AAP2-01A,6.94267432887357
TCGA-BF-AAP4-01A,9.34079828075716
TCGA-BF-AAP6-01A,4.61324805167885
TCGA-BF-AAP7-01A,9.79050786693584
TCGA-BF-AAP8-01A,6.17337821222965
TCGA-BG-A0MK-01A,5.66169585215531
TCGA-BG-A3EW-01A,5.16163367943195
TCGA-BG-A3PP-01A,5.02531890934371
TCGA-BH-A0AU-01A,6.43637458434084
TCGA-BH-A0AV-01A,5.41718092301177
TCGA-BH-A0AW-01A,8.8403154795443
TCGA-BH-A0AY-01A,6.9869953825455
TCGA-BH-A0AZ-01A,6.30739888765846
TCGA-BH-A0B0-01A,7.3425964094392
TCGA-BH-A0B1-01A,5.4112298310248
TCGA-BH-A0B3-01A,6.87961354889602
TCGA-BH-A0B4-01A,6.50522354571335
TCGA-BH-A0B5-01A,6.38773982505607
TCGA-BH-A0B7-01A,7.60975602842008
TCGA-BH-A0B8-01A,5.31336814800002
TCGA-BH-A0B9-01A,8.24335760569917
TCGA-BH-A0BA-01A,6.54217820007942
TCGA-BH-A0BC-01A,6.71533743935865
TCGA-BH-A0BD-01A,7.15413718623534
TCGA-BH-A0BF-01A,8.52533795677544
TCGA-BH-A0BG-01A,7.9568978109633
TCGA-BH-A0BJ-01A,6.61794324677531
TCGA-BH-A0BL-01A,7.61101860101462
TCGA-BH-A0BM-01A,5.74071602123354
TCGA-BH-A0BO-01A,5.74438812517306
TCGA-BH-A0BP-01A,5.43780076045234
TCGA-BH-A0BQ-01A,7.03724845954904
TCGA-BH-A0BR-01A,6.51439015664051
TCGA-BH-A0BS-01A,3.12772372157069
TCGA-BH-A0BT-01A,6.36467126791947
TCGA-BH-A0BV-01A,6.75196343312717
TCGA-BH-A0BW-01A,8.61324040888104
TCGA-BH-A0BZ-01A,8.42656230072286
TCGA-BH-A0C0-01A,9.14899435711691
TCGA-BH-A0C1-01B,6.86575420140535
TCGA-BH-A0C3-01A,7.18063810128171
TCGA-BH-A0C7-01B,5.45273836814844
TCGA-BH-A0DD-01A,5.66270410680761
TCGA-BH-A0DE-01A,6.53909056920878
TCGA-BH-A0DG-01A,6.28821038482379
TCGA-BH-A0DH-01A,5.60924205316055
TCGA-BH-A0DI-01A,6.99686891162184
TCGA-BH-A0DK-01A,8.13431784332962
TCGA-BH-A0DL-01A,7.05941078824067
TCGA-BH-A0DO-01B,5.25377385348407
TCGA-BH-A0DP-01A,6.53228345764057
TCGA-BH-A0DQ-01A,5.55961123470093
TCGA-BH-A0DS-01A,6.64176058217692
TCGA-BH-A0DT-01A,6.30194416812315
TCGA-BH-A0DV-01A,6.72669700708921
TCGA-BH-A0DX-01A,6.48728441885804
TCGA-BH-A0DZ-01A,6.2654206690589
TCGA-BH-A0E0-01A,4.30280898848837
TCGA-BH-A0E1-01A,4.48897260658224
TCGA-BH-A0E2-01A,6.31613058324307
TCGA-BH-A0E6-01A,7.04772888848338
TCGA-BH-A0E7-01A,3.15422807398298
TCGA-BH-A0E9-01B,6.53125910759471
TCGA-BH-A0EA-01A,6.06261707704413
TCGA-BH-A0EB-01A,6.57807268357259
TCGA-BH-A0EE-01A,7.10904946566187
TCGA-BH-A0EI-01A,2.98634029887781
TCGA-BH-A0GY-01A,5.82036866679281
TCGA-BH-A0GZ-01A,5.36707765922891
TCGA-BH-A0H3-01A,6.71073828056262
TCGA-BH-A0H5-01A,10.0336308801633
TCGA-BH-A0H6-01A,3.9695205778024
TCGA-BH-A0H7-01A,5.90025202616409
TCGA-BH-A0H9-01A,5.47901438832304
TCGA-BH-A0HA-01A,7.14710449376054
TCGA-BH-A0HB-01A,7.64649412408411
TCGA-BH-A0HF-01A,6.67209916819737
TCGA-BH-A0HI-01A,5.06361425142949
TCGA-BH-A0HK-01A,5.94035474498951
TCGA-BH-A0HL-01A,1.33347975455759
TCGA-BH-A0HN-01A,3.15500433673143
TCGA-BH-A0HP-01A,6.55531516017022
TCGA-BH-A0HQ-01A,4.39143549749388
TCGA-BH-A0HU-01A,5.8601553243975
TCGA-BH-A0HW-01A,2.06508571131236
TCGA-BH-A0HX-01A,5.89577576961675
TCGA-BH-A0HY-01A,4.71122383971088
TCGA-BH-A0RX-01A,9.50634822881561
TCGA-BH-A0W3-01A,3.33002719011426
TCGA-BH-A0W4-01A,4.40648190327909
TCGA-BH-A0W5-01A,7.76948483812872
TCGA-BH-A0W7-01A,8.13876767689691
TCGA-BH-A0WA-01A,5.93539488736627
TCGA-BH-A18F-01A,6.628807739243
TCGA-BH-A18G-01A,6.63891344380003
TCGA-BH-A18H-01A,8.77826811006476
TCGA-BH-A18I-01A,6.86417140109725
TCGA-BH-A18J-01A,3.78351431692777
TCGA-BH-A18K-01A,5.05770861548394
TCGA-BH-A18L-01A,4.53997998629003
TCGA-BH-A18M-01A,6.00894321866907
TCGA-BH-A18N-01A,2.65639101185642
TCGA-BH-A18P-01A,5.69495212428479
TCGA-BH-A18Q-01A,7.40930746203047
TCGA-BH-A18R-01A,5.62807464349257
TCGA-BH-A18S-01A,4.73411717892316
TCGA-BH-A18T-01A,6.10759170661113
TCGA-BH-A18U-01A,5.56434122555466
TCGA-BH-A18V-01A,6.87731642436226
TCGA-BH-A18V-06A,9.27675197883928
TCGA-BH-A1EN-01A,5.01203506762247
TCGA-BH-A1EO-01A,5.83900884337499
TCGA-BH-A1ET-01A,6.10536334670968
TCGA-BH-A1EU-01A,7.89099104359909
TCGA-BH-A1EV-01A,3.29833466206104
TCGA-BH-A1EX-01A,6.13740836421327
TCGA-BH-A1EY-01A,7.18681240460159
TCGA-BH-A1F0-01A,8.41856380316807
TCGA-BH-A1F2-01A,3.87593419888341
TCGA-BH-A1F6-01A,7.17820494089465
TCGA-BH-A1F8-01A,5.51538491807452
TCGA-BH-A1FC-01A,8.25081282464517
TCGA-BH-A1FD-01A,4.02616564593584
TCGA-BH-A1FE-01A,7.82972741210911
TCGA-BH-A1FG-01A,5.22320829018094
TCGA-BH-A1FH-01A,6.28848037071221
TCGA-BH-A1FJ-01A,3.23338986366178
TCGA-BH-A1FL-01A,5.18701285377989
TCGA-BH-A1FM-01A,3.77873509691833
TCGA-BH-A1FN-01A,3.77668846484716
TCGA-BH-A1FR-01A,6.13378248709318
TCGA-BH-A1FU-01A,6.79515809531661
TCGA-BH-A201-01A,5.02014322305939
TCGA-BH-A202-01A,7.26704352120309
TCGA-BH-A203-01A,6.70958217695562
TCGA-BH-A204-01A,2.64105046835541
TCGA-BH-A208-01A,6.07373222441711
TCGA-BH-A209-01A,8.92943024115899
TCGA-BH-A28Q-01A,5.4184833011255
TCGA-BH-A2L8-01A,8.69834276882787
TCGA-BH-A42V-01A,6.80647350156063
TCGA-BH-A5IZ-01A,5.59772844482222
TCGA-BH-A5J0-01A,7.7183150682534
TCGA-BH-A6R8-01A,6.14502123172468
TCGA-BH-A6R9-01A,7.68773675548138
TCGA-BH-A8FY-01A,3.84535927016843
TCGA-BH-A8FZ-01A,6.98027696460897
TCGA-BH-A8G0-01A,7.15199005752599
TCGA-BH-AB28-01A,5.93498027364163
TCGA-BI-A0VR-01A,8.55385979564933
TCGA-BI-A0VS-01A,7.1118445272743
TCGA-BI-A20A-01A,7.85057191367325
TCGA-BJ-A0YZ-01A,4.46917575843528
TCGA-BJ-A0Z0-01A,3.53845362812841
TCGA-BJ-A0Z2-01A,4.9833830723034
TCGA-BJ-A0Z3-01A,7.43027851858967
TCGA-BJ-A0Z9-01A,5.00013319457443
TCGA-BJ-A0ZB-01A,5.75260920495912
TCGA-BJ-A0ZC-01A,5.71624763607346
TCGA-BJ-A0ZE-01A,4.44507810051283
TCGA-BJ-A0ZG-01A,6.38788253342299
TCGA-BJ-A0ZH-01A,6.04170843784095
TCGA-BJ-A18Y-01A,4.55104675175791
TCGA-BJ-A18Z-01A,6.10018052051181
TCGA-BJ-A191-01A,6.3659237324817
TCGA-BJ-A192-01A,4.39857442806569
TCGA-BJ-A28R-01A,7.27544368038581
TCGA-BJ-A28S-01A,3.70496799986492
TCGA-BJ-A28V-01A,3.71799247716713
TCGA-BJ-A28X-01A,8.27626489357739
TCGA-BJ-A28Z-01A,9.19166979301229
TCGA-BJ-A290-01A,5.06021428000361
TCGA-BJ-A2N7-01A,4.47244846053746
TCGA-BJ-A2N8-01A,5.16773864816907
TCGA-BJ-A2N9-01A,7.65782541682133
TCGA-BJ-A2NA-01A,6.32625571589539
TCGA-BJ-A2P4-01A,6.11010095762469
TCGA-BJ-A3EZ-01A,6.33816782810542
TCGA-BJ-A3F0-01A,5.98766779242299
TCGA-BJ-A3PR-01A,9.63033411957503
TCGA-BJ-A3PT-01A,7.04831199116068
TCGA-BJ-A3PU-01A,5.5477481445254
TCGA-BJ-A45D-01A,6.16031651873152
TCGA-BJ-A45F-01A,4.62609092499782
TCGA-BJ-A45G-01A,4.90651700482697
TCGA-BJ-A45H-01A,6.71715091566628
TCGA-BJ-A45I-01A,7.19419251310763
TCGA-BJ-A45J-01A,4.65845682112008
TCGA-BJ-A45K-01A,4.52236687584334
TCGA-BJ-A4O8-01A,6.04280430844984
TCGA-BJ-A4O9-01A,5.77221965208517
TCGA-BK-A139-02A,7.0677056082367
TCGA-BK-A13B-01A,5.42612531198934
TCGA-BK-A4ZD-01A,2.75750636407906
TCGA-BK-A56F-01A,6.42690643406385
TCGA-BK-A6W3-01A,7.94623218744175
TCGA-BK-A6W4-01A,6.81126342334411
TCGA-BL-A13I-01A,7.92115855667862
TCGA-BL-A13J-01A,3.99570798960978
TCGA-BL-A3JM-01A,6.21118099940981
TCGA-BL-A5ZZ-01A,8.64913874399955
TCGA-BP-4161-01A,9.58575871931357
TCGA-BP-4162-01A,9.77980165388312
TCGA-BP-4163-01A,7.51394516325442
TCGA-BP-4164-01A,7.35232010648921
TCGA-BP-4167-01A,10.5516201696739
TCGA-BP-4760-01A,5.5695661708761
TCGA-BP-4770-01A,8.0388512877301
TCGA-BP-4795-01A,7.63494351925455
TCGA-BP-4801-01A,8.4107419441941
TCGA-BP-4960-01A,8.77418428377378
TCGA-BP-4961-01A,7.70570960228638
TCGA-BP-4962-01A,9.70980426445677
TCGA-BP-4963-01A,8.26680129874171
TCGA-BP-4964-01A,8.83668190159512
TCGA-BP-4965-01A,7.54311446936279
TCGA-BP-4967-01A,7.67419692355102
TCGA-BP-4968-01A,9.7112318255498
TCGA-BP-4970-01A,9.30682315138699
TCGA-BP-4971-01A,8.12071605212597
TCGA-BP-4972-01A,8.16483139685851
TCGA-BP-4973-01A,8.35262156664192
TCGA-BP-4974-01A,7.96709103795492
TCGA-BP-4975-01A,7.72377189687324
TCGA-BP-4977-01A,7.71893179266454
TCGA-BP-4981-01A,9.21706546891968
TCGA-BP-4982-01A,8.30228543249159
TCGA-BP-4983-01A,10.3773868077317
TCGA-BP-4985-01A,7.90179438871601
TCGA-BP-4987-01A,8.80520037995131
TCGA-BP-4989-01A,11.0895062527646
TCGA-BP-4991-01A,8.03884218628233
TCGA-BP-4992-01A,9.97965620052453
TCGA-BP-4993-01A,9.51972220534434
TCGA-BP-4998-01A,8.89381203557591
TCGA-BP-4999-01A,7.58133798067512
TCGA-BP-5000-01A,9.54926216736949
TCGA-BP-5001-01A,9.69295838565306
TCGA-BP-5004-01A,7.43760937493662
TCGA-BP-5007-01A,8.93596121879327
TCGA-BP-5008-01A,8.74183669426658
TCGA-BP-5010-01A,8.51885709316912
TCGA-BP-5168-01A,8.16444029809246
TCGA-BP-5169-01A,9.53675680276694
TCGA-BP-5170-01A,8.05371902898547
TCGA-BP-5173-01A,9.55965768069465
TCGA-BP-5174-01A,7.69097428046046
TCGA-BP-5175-01A,8.8090705139668
TCGA-BP-5176-01A,9.03186697251765
TCGA-BP-5177-01A,8.55963702252404
TCGA-BP-5178-01A,8.52166111759029
TCGA-BP-5180-01A,8.59332663065919
TCGA-BP-5182-01A,9.00790844147319
TCGA-BP-5183-01A,9.35611691123449
TCGA-BP-5184-01A,8.71046925025703
TCGA-BP-5185-01A,8.77938128327934
TCGA-BP-5186-01A,8.2772740086594
